,x_min,x_max,y_min,y_max,trap_num,trap_id
22914,120.206,120.207,23.0653602,23.0662611,0,[]
22915,120.206,120.207,23.0662611,23.067162,0,[]
22916,120.206,120.207,23.067162,23.0680629,0,[]
22917,120.206,120.207,23.0680629,23.0689638,0,[]
22918,120.206,120.207,23.0689638,23.0698647,0,[]
22919,120.206,120.207,23.0698647,23.0707656,0,[]
22920,120.206,120.207,23.0707656,23.0716665,0,[]
22921,120.206,120.207,23.0716665,23.0725674,0,[]
22922,120.206,120.207,23.0725674,23.0734683,0,[]
22923,120.206,120.207,23.0734683,23.0743692,0,[]
22924,120.206,120.207,23.0743692,23.0752701,0,[]
22925,120.206,120.207,23.0752701,23.076171,0,[]
22926,120.206,120.207,23.076171,23.0770719,0,[]
22927,120.206,120.207,23.0770719,23.0779728,1,['1730TAGQ906']
22928,120.206,120.207,23.0779728,23.0788737,0,[]
22929,120.206,120.207,23.0788737,23.0797746,0,[]
22930,120.206,120.207,23.0797746,23.0806755,0,[]
22931,120.206,120.207,23.0806755,23.0815764,0,[]
22932,120.207,120.208,22.905,22.9059009,0,[]
22933,120.207,120.208,22.9059009,22.9068018,0,[]
22934,120.207,120.208,22.9068018,22.9077027,0,[]
22935,120.207,120.208,22.9077027,22.9086036,0,[]
22936,120.207,120.208,22.9086036,22.9095045,0,[]
22937,120.207,120.208,22.9095045,22.9104054,0,[]
22938,120.207,120.208,22.9104054,22.9113063,0,[]
22939,120.207,120.208,22.9113063,22.9122072,0,[]
22940,120.207,120.208,22.9122072,22.9131081,0,[]
22941,120.207,120.208,22.9131081,22.914009,0,[]
22942,120.207,120.208,22.914009,22.9149099,0,[]
22943,120.207,120.208,22.9149099,22.9158108,0,[]
22944,120.207,120.208,22.9158108,22.9167117,0,[]
22945,120.207,120.208,22.9167117,22.9176126,0,[]
22946,120.207,120.208,22.9176126,22.9185135,0,[]
22947,120.207,120.208,22.9185135,22.9194144,0,[]
22948,120.207,120.208,22.9194144,22.9203153,0,[]
22949,120.207,120.208,22.9203153,22.9212162,0,[]
22950,120.207,120.208,22.9212162,22.9221171,0,[]
22951,120.207,120.208,22.9221171,22.923018,0,[]
22952,120.207,120.208,22.923018,22.9239189,0,[]
22953,120.207,120.208,22.9239189,22.9248198,0,[]
22954,120.207,120.208,22.9248198,22.9257207,0,[]
22955,120.207,120.208,22.9257207,22.9266216,0,[]
22956,120.207,120.208,22.9266216,22.9275225,0,[]
22957,120.207,120.208,22.9275225,22.9284234,0,[]
22958,120.207,120.208,22.9284234,22.9293243,0,[]
22959,120.207,120.208,22.9293243,22.9302252,0,[]
22960,120.207,120.208,22.9302252,22.9311261,0,[]
22961,120.207,120.208,22.9311261,22.932027,0,[]
22962,120.207,120.208,22.932027,22.9329279,0,[]
22963,120.207,120.208,22.9329279,22.9338288,0,[]
22964,120.207,120.208,22.9338288,22.9347297,0,[]
22965,120.207,120.208,22.9347297,22.9356306,0,[]
22966,120.207,120.208,22.9356306,22.9365315,0,[]
22967,120.207,120.208,22.9365315,22.9374324,0,[]
22968,120.207,120.208,22.9374324,22.9383333,0,[]
22969,120.207,120.208,22.9383333,22.9392342,0,[]
22970,120.207,120.208,22.9392342,22.9401351,0,[]
22971,120.207,120.208,22.9401351,22.941036,0,[]
22972,120.207,120.208,22.941036,22.9419369,0,[]
22973,120.207,120.208,22.9419369,22.9428378,0,[]
22974,120.207,120.208,22.9428378,22.9437387,0,[]
22975,120.207,120.208,22.9437387,22.9446396,0,[]
22976,120.207,120.208,22.9446396,22.9455405,0,[]
22977,120.207,120.208,22.9455405,22.9464414,0,[]
22978,120.207,120.208,22.9464414,22.9473423,0,[]
22979,120.207,120.208,22.9473423,22.9482432,0,[]
22980,120.207,120.208,22.9482432,22.9491441,0,[]
22981,120.207,120.208,22.9491441,22.950045,0,[]
22982,120.207,120.208,22.950045,22.9509459,0,[]
22983,120.207,120.208,22.9509459,22.9518468,0,[]
22984,120.207,120.208,22.9518468,22.9527477,0,[]
22985,120.207,120.208,22.9527477,22.9536486,0,[]
22986,120.207,120.208,22.9536486,22.9545495,0,[]
22987,120.207,120.208,22.9545495,22.9554504,0,[]
22988,120.207,120.208,22.9554504,22.9563513,0,[]
22989,120.207,120.208,22.9563513,22.9572522,0,[]
22990,120.207,120.208,22.9572522,22.9581531,0,[]
22991,120.207,120.208,22.9581531,22.959054,0,[]
22992,120.207,120.208,22.959054,22.9599549,0,[]
22993,120.207,120.208,22.9599549,22.9608558,0,[]
22994,120.207,120.208,22.9608558,22.9617567,0,[]
22995,120.207,120.208,22.9617567,22.9626576,0,[]
22996,120.207,120.208,22.9626576,22.9635585,0,[]
22997,120.207,120.208,22.9635585,22.9644594,0,[]
22998,120.207,120.208,22.9644594,22.9653603,0,[]
22999,120.207,120.208,22.9653603,22.9662612,0,[]
23000,120.207,120.208,22.9662612,22.9671621,0,[]
23001,120.207,120.208,22.9671621,22.968063,0,[]
23002,120.207,120.208,22.968063,22.9689639,0,[]
23003,120.207,120.208,22.9689639,22.9698648,0,[]
23004,120.207,120.208,22.9698648,22.9707657,0,[]
23005,120.207,120.208,22.9707657,22.9716666,0,[]
23006,120.207,120.208,22.9716666,22.9725675,0,[]
23007,120.207,120.208,22.9725675,22.9734684,0,[]
23008,120.207,120.208,22.9734684,22.9743693,0,[]
23009,120.207,120.208,22.9743693,22.9752702,0,[]
23010,120.207,120.208,22.9752702,22.9761711,0,[]
23011,120.207,120.208,22.9761711,22.977072,0,[]
23012,120.207,120.208,22.977072,22.9779729,0,[]
23013,120.207,120.208,22.9779729,22.9788738,0,[]
23014,120.207,120.208,22.9788738,22.9797747,1,['1730TSZX905']
23015,120.207,120.208,22.9797747,22.9806756,0,[]
23016,120.207,120.208,22.9806756,22.9815765,1,['1730TSZX906']
23017,120.207,120.208,22.9815765,22.9824774,0,[]
23018,120.207,120.208,22.9824774,22.9833783,0,[]
23019,120.207,120.208,22.9833783,22.9842792,0,[]
23020,120.207,120.208,22.9842792,22.9851801,0,[]
23021,120.207,120.208,22.9851801,22.986081,0,[]
23022,120.207,120.208,22.986081,22.9869819,0,[]
23023,120.207,120.208,22.9869819,22.9878828,0,[]
23024,120.207,120.208,22.9878828,22.9887837,0,[]
23025,120.207,120.208,22.9887837,22.9896846,0,[]
23026,120.207,120.208,22.9896846,22.9905855,0,[]
23027,120.207,120.208,22.9905855,22.9914864,0,[]
23028,120.207,120.208,22.9914864,22.9923873,0,[]
23029,120.207,120.208,22.9923873,22.9932882,0,[]
23030,120.207,120.208,22.9932882,22.9941891,0,[]
23031,120.207,120.208,22.9941891,22.99509,0,[]
23032,120.207,120.208,22.99509,22.9959909,0,[]
23033,120.207,120.208,22.9959909,22.9968918,0,[]
23034,120.207,120.208,22.9968918,22.9977927,0,[]
23035,120.207,120.208,22.9977927,22.9986936,0,[]
23036,120.207,120.208,22.9986936,22.9995945,0,[]
23037,120.207,120.208,22.9995945,23.0004954,0,[]
23038,120.207,120.208,23.0004954,23.0013963,0,[]
23039,120.207,120.208,23.0013963,23.0022972,0,[]
23040,120.207,120.208,23.0022972,23.0031981,0,[]
23041,120.207,120.208,23.0031981,23.004099,0,[]
23042,120.207,120.208,23.004099,23.0049999,0,[]
23043,120.207,120.208,23.0049999,23.0059008,0,[]
23044,120.207,120.208,23.0059008,23.0068017,0,[]
23045,120.207,120.208,23.0068017,23.0077026,0,[]
23046,120.207,120.208,23.0077026,23.0086035,0,[]
23047,120.207,120.208,23.0086035,23.0095044,0,[]
23048,120.207,120.208,23.0095044,23.0104053,0,[]
23049,120.207,120.208,23.0104053,23.0113062,0,[]
23050,120.207,120.208,23.0113062,23.0122071,0,[]
23051,120.207,120.208,23.0122071,23.013108,0,[]
23052,120.207,120.208,23.013108,23.0140089,0,[]
23053,120.207,120.208,23.0140089,23.0149098,0,[]
23054,120.207,120.208,23.0149098,23.0158107,0,[]
23055,120.207,120.208,23.0158107,23.0167116,0,[]
23056,120.207,120.208,23.0167116,23.0176125,0,[]
23057,120.207,120.208,23.0176125,23.0185134,0,[]
23058,120.207,120.208,23.0185134,23.0194143,0,[]
23059,120.207,120.208,23.0194143,23.0203152,0,[]
23060,120.207,120.208,23.0203152,23.0212161,0,[]
23061,120.207,120.208,23.0212161,23.022117,0,[]
23062,120.207,120.208,23.022117,23.0230179,0,[]
23063,120.207,120.208,23.0230179,23.0239188,0,[]
23064,120.207,120.208,23.0239188,23.0248197,0,[]
23065,120.207,120.208,23.0248197,23.0257206,0,[]
23066,120.207,120.208,23.0257206,23.0266215,1,['1637TASN902']
23067,120.207,120.208,23.0266215,23.0275224,0,[]
23068,120.207,120.208,23.0275224,23.0284233,1,['1637TASN909']
23069,120.207,120.208,23.0284233,23.0293242,0,[]
23070,120.207,120.208,23.0293242,23.0302251,1,['1730TAAX905']
23071,120.207,120.208,23.0302251,23.031126,0,[]
23072,120.207,120.208,23.031126,23.0320269,0,[]
23073,120.207,120.208,23.0320269,23.0329278,0,[]
23074,120.207,120.208,23.0329278,23.0338287,0,[]
23075,120.207,120.208,23.0338287,23.0347296,0,[]
23076,120.207,120.208,23.0347296,23.0356305,0,[]
23077,120.207,120.208,23.0356305,23.0365314,1,['1637TAAC903']
23078,120.207,120.208,23.0365314,23.0374323,0,[]
23079,120.207,120.208,23.0374323,23.0383332,1,['1637TAAC909']
23080,120.207,120.208,23.0383332,23.0392341,0,[]
23081,120.207,120.208,23.0392341,23.040135,1,['1637TAAC910']
23082,120.207,120.208,23.040135,23.0410359,0,[]
23083,120.207,120.208,23.0410359,23.0419368,0,[]
23084,120.207,120.208,23.0419368,23.0428377,0,[]
23085,120.207,120.208,23.0428377,23.0437386,0,[]
23086,120.207,120.208,23.0437386,23.0446395,0,[]
23087,120.207,120.208,23.0446395,23.0455404,0,[]
23088,120.207,120.208,23.0455404,23.0464413,0,[]
23089,120.207,120.208,23.0464413,23.0473422,0,[]
23090,120.207,120.208,23.0473422,23.0482431,0,[]
23091,120.207,120.208,23.0482431,23.049144,0,[]
23092,120.207,120.208,23.049144,23.0500449,0,[]
23093,120.207,120.208,23.0500449,23.0509458,0,[]
23094,120.207,120.208,23.0509458,23.0518467,0,[]
23095,120.207,120.208,23.0518467,23.0527476,0,[]
23096,120.207,120.208,23.0527476,23.0536485,0,[]
23097,120.207,120.208,23.0536485,23.0545494,0,[]
23098,120.207,120.208,23.0545494,23.0554503,0,[]
23099,120.207,120.208,23.0554503,23.0563512,0,[]
23100,120.207,120.208,23.0563512,23.0572521,0,[]
23101,120.207,120.208,23.0572521,23.058153,0,[]
23102,120.207,120.208,23.058153,23.0590539,0,[]
23103,120.207,120.208,23.0590539,23.0599548,0,[]
23104,120.207,120.208,23.0599548,23.0608557,0,[]
23105,120.207,120.208,23.0608557,23.0617566,0,[]
23106,120.207,120.208,23.0617566,23.0626575,0,[]
23107,120.207,120.208,23.0626575,23.0635584,0,[]
23108,120.207,120.208,23.0635584,23.0644593,0,[]
23109,120.207,120.208,23.0644593,23.0653602,0,[]
23110,120.207,120.208,23.0653602,23.0662611,1,['1730TABD901']
23111,120.207,120.208,23.0662611,23.067162,1,['1730TABD902']
23112,120.207,120.208,23.067162,23.0680629,0,[]
23113,120.207,120.208,23.0680629,23.0689638,0,[]
23114,120.207,120.208,23.0689638,23.0698647,0,[]
23115,120.207,120.208,23.0698647,23.0707656,0,[]
23116,120.207,120.208,23.0707656,23.0716665,0,[]
23117,120.207,120.208,23.0716665,23.0725674,0,[]
23118,120.207,120.208,23.0725674,23.0734683,0,[]
23119,120.207,120.208,23.0734683,23.0743692,0,[]
23120,120.207,120.208,23.0743692,23.0752701,0,[]
23121,120.207,120.208,23.0752701,23.076171,0,[]
23122,120.207,120.208,23.076171,23.0770719,0,[]
23123,120.207,120.208,23.0770719,23.0779728,0,[]
23124,120.207,120.208,23.0779728,23.0788737,1,['1730TAGQ908']
23125,120.207,120.208,23.0788737,23.0797746,0,[]
23126,120.207,120.208,23.0797746,23.0806755,0,[]
23127,120.207,120.208,23.0806755,23.0815764,0,[]
23128,120.208,120.209,22.905,22.9059009,0,[]
23129,120.208,120.209,22.9059009,22.9068018,0,[]
23130,120.208,120.209,22.9068018,22.9077027,0,[]
23131,120.208,120.209,22.9077027,22.9086036,0,[]
23132,120.208,120.209,22.9086036,22.9095045,0,[]
23133,120.208,120.209,22.9095045,22.9104054,0,[]
23134,120.208,120.209,22.9104054,22.9113063,0,[]
23135,120.208,120.209,22.9113063,22.9122072,0,[]
23136,120.208,120.209,22.9122072,22.9131081,0,[]
23137,120.208,120.209,22.9131081,22.914009,0,[]
23138,120.208,120.209,22.914009,22.9149099,0,[]
23139,120.208,120.209,22.9149099,22.9158108,0,[]
23140,120.208,120.209,22.9158108,22.9167117,0,[]
23141,120.208,120.209,22.9167117,22.9176126,0,[]
23142,120.208,120.209,22.9176126,22.9185135,0,[]
23143,120.208,120.209,22.9185135,22.9194144,0,[]
23144,120.208,120.209,22.9194144,22.9203153,0,[]
23145,120.208,120.209,22.9203153,22.9212162,0,[]
23146,120.208,120.209,22.9212162,22.9221171,0,[]
23147,120.208,120.209,22.9221171,22.923018,0,[]
23148,120.208,120.209,22.923018,22.9239189,0,[]
23149,120.208,120.209,22.9239189,22.9248198,0,[]
23150,120.208,120.209,22.9248198,22.9257207,0,[]
23151,120.208,120.209,22.9257207,22.9266216,0,[]
23152,120.208,120.209,22.9266216,22.9275225,0,[]
23153,120.208,120.209,22.9275225,22.9284234,0,[]
23154,120.208,120.209,22.9284234,22.9293243,0,[]
23155,120.208,120.209,22.9293243,22.9302252,0,[]
23156,120.208,120.209,22.9302252,22.9311261,0,[]
23157,120.208,120.209,22.9311261,22.932027,0,[]
23158,120.208,120.209,22.932027,22.9329279,0,[]
23159,120.208,120.209,22.9329279,22.9338288,0,[]
23160,120.208,120.209,22.9338288,22.9347297,0,[]
23161,120.208,120.209,22.9347297,22.9356306,0,[]
23162,120.208,120.209,22.9356306,22.9365315,0,[]
23163,120.208,120.209,22.9365315,22.9374324,0,[]
23164,120.208,120.209,22.9374324,22.9383333,0,[]
23165,120.208,120.209,22.9383333,22.9392342,0,[]
23166,120.208,120.209,22.9392342,22.9401351,0,[]
23167,120.208,120.209,22.9401351,22.941036,0,[]
23168,120.208,120.209,22.941036,22.9419369,0,[]
23169,120.208,120.209,22.9419369,22.9428378,0,[]
23170,120.208,120.209,22.9428378,22.9437387,0,[]
23171,120.208,120.209,22.9437387,22.9446396,0,[]
23172,120.208,120.209,22.9446396,22.9455405,0,[]
23173,120.208,120.209,22.9455405,22.9464414,0,[]
23174,120.208,120.209,22.9464414,22.9473423,0,[]
23175,120.208,120.209,22.9473423,22.9482432,0,[]
23176,120.208,120.209,22.9482432,22.9491441,0,[]
23177,120.208,120.209,22.9491441,22.950045,0,[]
23178,120.208,120.209,22.950045,22.9509459,0,[]
23179,120.208,120.209,22.9509459,22.9518468,0,[]
23180,120.208,120.209,22.9518468,22.9527477,0,[]
23181,120.208,120.209,22.9527477,22.9536486,0,[]
23182,120.208,120.209,22.9536486,22.9545495,0,[]
23183,120.208,120.209,22.9545495,22.9554504,0,[]
23184,120.208,120.209,22.9554504,22.9563513,0,[]
23185,120.208,120.209,22.9563513,22.9572522,0,[]
23186,120.208,120.209,22.9572522,22.9581531,0,[]
23187,120.208,120.209,22.9581531,22.959054,0,[]
23188,120.208,120.209,22.959054,22.9599549,0,[]
23189,120.208,120.209,22.9599549,22.9608558,0,[]
23190,120.208,120.209,22.9608558,22.9617567,0,[]
23191,120.208,120.209,22.9617567,22.9626576,0,[]
23192,120.208,120.209,22.9626576,22.9635585,0,[]
23193,120.208,120.209,22.9635585,22.9644594,0,[]
23194,120.208,120.209,22.9644594,22.9653603,0,[]
23195,120.208,120.209,22.9653603,22.9662612,0,[]
23196,120.208,120.209,22.9662612,22.9671621,0,[]
23197,120.208,120.209,22.9671621,22.968063,0,[]
23198,120.208,120.209,22.968063,22.9689639,0,[]
23199,120.208,120.209,22.9689639,22.9698648,0,[]
23200,120.208,120.209,22.9698648,22.9707657,0,[]
23201,120.208,120.209,22.9707657,22.9716666,0,[]
23202,120.208,120.209,22.9716666,22.9725675,0,[]
23203,120.208,120.209,22.9725675,22.9734684,0,[]
23204,120.208,120.209,22.9734684,22.9743693,0,[]
23205,120.208,120.209,22.9743693,22.9752702,0,[]
23206,120.208,120.209,22.9752702,22.9761711,0,[]
23207,120.208,120.209,22.9761711,22.977072,0,[]
23208,120.208,120.209,22.977072,22.9779729,0,[]
23209,120.208,120.209,22.9779729,22.9788738,0,[]
23210,120.208,120.209,22.9788738,22.9797747,0,[]
23211,120.208,120.209,22.9797747,22.9806756,1,['1730TSZX909']
23212,120.208,120.209,22.9806756,22.9815765,0,[]
23213,120.208,120.209,22.9815765,22.9824774,1,['1701TWFH903']
23214,120.208,120.209,22.9824774,22.9833783,0,[]
23215,120.208,120.209,22.9833783,22.9842792,0,[]
23216,120.208,120.209,22.9842792,22.9851801,0,[]
23217,120.208,120.209,22.9851801,22.986081,0,[]
23218,120.208,120.209,22.986081,22.9869819,0,[]
23219,120.208,120.209,22.9869819,22.9878828,0,[]
23220,120.208,120.209,22.9878828,22.9887837,0,[]
23221,120.208,120.209,22.9887837,22.9896846,0,[]
23222,120.208,120.209,22.9896846,22.9905855,0,[]
23223,120.208,120.209,22.9905855,22.9914864,0,[]
23224,120.208,120.209,22.9914864,22.9923873,0,[]
23225,120.208,120.209,22.9923873,22.9932882,0,[]
23226,120.208,120.209,22.9932882,22.9941891,0,[]
23227,120.208,120.209,22.9941891,22.99509,0,[]
23228,120.208,120.209,22.99509,22.9959909,0,[]
23229,120.208,120.209,22.9959909,22.9968918,0,[]
23230,120.208,120.209,22.9968918,22.9977927,0,[]
23231,120.208,120.209,22.9977927,22.9986936,0,[]
23232,120.208,120.209,22.9986936,22.9995945,0,[]
23233,120.208,120.209,22.9995945,23.0004954,0,[]
23234,120.208,120.209,23.0004954,23.0013963,0,[]
23235,120.208,120.209,23.0013963,23.0022972,0,[]
23236,120.208,120.209,23.0022972,23.0031981,0,[]
23237,120.208,120.209,23.0031981,23.004099,0,[]
23238,120.208,120.209,23.004099,23.0049999,0,[]
23239,120.208,120.209,23.0049999,23.0059008,0,[]
23240,120.208,120.209,23.0059008,23.0068017,0,[]
23241,120.208,120.209,23.0068017,23.0077026,0,[]
23242,120.208,120.209,23.0077026,23.0086035,0,[]
23243,120.208,120.209,23.0086035,23.0095044,0,[]
23244,120.208,120.209,23.0095044,23.0104053,0,[]
23245,120.208,120.209,23.0104053,23.0113062,0,[]
23246,120.208,120.209,23.0113062,23.0122071,0,[]
23247,120.208,120.209,23.0122071,23.013108,0,[]
23248,120.208,120.209,23.013108,23.0140089,0,[]
23249,120.208,120.209,23.0140089,23.0149098,0,[]
23250,120.208,120.209,23.0149098,23.0158107,0,[]
23251,120.208,120.209,23.0158107,23.0167116,0,[]
23252,120.208,120.209,23.0167116,23.0176125,0,[]
23253,120.208,120.209,23.0176125,23.0185134,0,[]
23254,120.208,120.209,23.0185134,23.0194143,0,[]
23255,120.208,120.209,23.0194143,23.0203152,0,[]
23256,120.208,120.209,23.0203152,23.0212161,1,['1636TNCG909']
23257,120.208,120.209,23.0212161,23.022117,0,[]
23258,120.208,120.209,23.022117,23.0230179,0,[]
23259,120.208,120.209,23.0230179,23.0239188,0,[]
23260,120.208,120.209,23.0239188,23.0248197,0,[]
23261,120.208,120.209,23.0248197,23.0257206,1,['1637TASN903']
23262,120.208,120.209,23.0257206,23.0266215,1,['1637TASN905']
23263,120.208,120.209,23.0266215,23.0275224,0,[]
23264,120.208,120.209,23.0275224,23.0284233,0,[]
23265,120.208,120.209,23.0284233,23.0293242,0,[]
23266,120.208,120.209,23.0293242,23.0302251,0,[]
23267,120.208,120.209,23.0302251,23.031126,0,[]
23268,120.208,120.209,23.031126,23.0320269,1,['1806TAAX912']
23269,120.208,120.209,23.0320269,23.0329278,0,[]
23270,120.208,120.209,23.0329278,23.0338287,0,[]
23271,120.208,120.209,23.0338287,23.0347296,0,[]
23272,120.208,120.209,23.0347296,23.0356305,0,[]
23273,120.208,120.209,23.0356305,23.0365314,0,[]
23274,120.208,120.209,23.0365314,23.0374323,0,[]
23275,120.208,120.209,23.0374323,23.0383332,0,[]
23276,120.208,120.209,23.0383332,23.0392341,0,[]
23277,120.208,120.209,23.0392341,23.040135,0,[]
23278,120.208,120.209,23.040135,23.0410359,0,[]
23279,120.208,120.209,23.0410359,23.0419368,0,[]
23280,120.208,120.209,23.0419368,23.0428377,0,[]
23281,120.208,120.209,23.0428377,23.0437386,0,[]
23282,120.208,120.209,23.0437386,23.0446395,0,[]
23283,120.208,120.209,23.0446395,23.0455404,0,[]
23284,120.208,120.209,23.0455404,23.0464413,0,[]
23285,120.208,120.209,23.0464413,23.0473422,0,[]
23286,120.208,120.209,23.0473422,23.0482431,0,[]
23287,120.208,120.209,23.0482431,23.049144,0,[]
23288,120.208,120.209,23.049144,23.0500449,0,[]
23289,120.208,120.209,23.0500449,23.0509458,0,[]
23290,120.208,120.209,23.0509458,23.0518467,0,[]
23291,120.208,120.209,23.0518467,23.0527476,0,[]
23292,120.208,120.209,23.0527476,23.0536485,0,[]
23293,120.208,120.209,23.0536485,23.0545494,0,[]
23294,120.208,120.209,23.0545494,23.0554503,0,[]
23295,120.208,120.209,23.0554503,23.0563512,0,[]
23296,120.208,120.209,23.0563512,23.0572521,0,[]
23297,120.208,120.209,23.0572521,23.058153,0,[]
23298,120.208,120.209,23.058153,23.0590539,0,[]
23299,120.208,120.209,23.0590539,23.0599548,0,[]
23300,120.208,120.209,23.0599548,23.0608557,0,[]
23301,120.208,120.209,23.0608557,23.0617566,0,[]
23302,120.208,120.209,23.0617566,23.0626575,0,[]
23303,120.208,120.209,23.0626575,23.0635584,0,[]
23304,120.208,120.209,23.0635584,23.0644593,0,[]
23305,120.208,120.209,23.0644593,23.0653602,1,['1806TABD911']
23306,120.208,120.209,23.0653602,23.0662611,0,[]
23307,120.208,120.209,23.0662611,23.067162,2,"['1730TABD906', '1730TABD907']"
23308,120.208,120.209,23.067162,23.0680629,0,[]
23309,120.208,120.209,23.0680629,23.0689638,0,[]
23310,120.208,120.209,23.0689638,23.0698647,0,[]
23311,120.208,120.209,23.0698647,23.0707656,0,[]
23312,120.208,120.209,23.0707656,23.0716665,0,[]
23313,120.208,120.209,23.0716665,23.0725674,0,[]
23314,120.208,120.209,23.0725674,23.0734683,0,[]
23315,120.208,120.209,23.0734683,23.0743692,0,[]
23316,120.208,120.209,23.0743692,23.0752701,0,[]
23317,120.208,120.209,23.0752701,23.076171,0,[]
23318,120.208,120.209,23.076171,23.0770719,0,[]
23319,120.208,120.209,23.0770719,23.0779728,0,[]
23320,120.208,120.209,23.0779728,23.0788737,0,[]
23321,120.208,120.209,23.0788737,23.0797746,0,[]
23322,120.208,120.209,23.0797746,23.0806755,0,[]
23323,120.208,120.209,23.0806755,23.0815764,0,[]
23324,120.209,120.21,22.905,22.9059009,0,[]
23325,120.209,120.21,22.9059009,22.9068018,0,[]
23326,120.209,120.21,22.9068018,22.9077027,0,[]
23327,120.209,120.21,22.9077027,22.9086036,0,[]
23328,120.209,120.21,22.9086036,22.9095045,0,[]
23329,120.209,120.21,22.9095045,22.9104054,0,[]
23330,120.209,120.21,22.9104054,22.9113063,0,[]
23331,120.209,120.21,22.9113063,22.9122072,0,[]
23332,120.209,120.21,22.9122072,22.9131081,0,[]
23333,120.209,120.21,22.9131081,22.914009,0,[]
23334,120.209,120.21,22.914009,22.9149099,0,[]
23335,120.209,120.21,22.9149099,22.9158108,0,[]
23336,120.209,120.21,22.9158108,22.9167117,0,[]
23337,120.209,120.21,22.9167117,22.9176126,0,[]
23338,120.209,120.21,22.9176126,22.9185135,0,[]
23339,120.209,120.21,22.9185135,22.9194144,0,[]
23340,120.209,120.21,22.9194144,22.9203153,0,[]
23341,120.209,120.21,22.9203153,22.9212162,0,[]
23342,120.209,120.21,22.9212162,22.9221171,0,[]
23343,120.209,120.21,22.9221171,22.923018,0,[]
23344,120.209,120.21,22.923018,22.9239189,0,[]
23345,120.209,120.21,22.9239189,22.9248198,0,[]
23346,120.209,120.21,22.9248198,22.9257207,0,[]
23347,120.209,120.21,22.9257207,22.9266216,0,[]
23348,120.209,120.21,22.9266216,22.9275225,0,[]
23349,120.209,120.21,22.9275225,22.9284234,0,[]
23350,120.209,120.21,22.9284234,22.9293243,0,[]
23351,120.209,120.21,22.9293243,22.9302252,0,[]
23352,120.209,120.21,22.9302252,22.9311261,0,[]
23353,120.209,120.21,22.9311261,22.932027,0,[]
23354,120.209,120.21,22.932027,22.9329279,0,[]
23355,120.209,120.21,22.9329279,22.9338288,0,[]
23356,120.209,120.21,22.9338288,22.9347297,0,[]
23357,120.209,120.21,22.9347297,22.9356306,0,[]
23358,120.209,120.21,22.9356306,22.9365315,0,[]
23359,120.209,120.21,22.9365315,22.9374324,0,[]
23360,120.209,120.21,22.9374324,22.9383333,0,[]
23361,120.209,120.21,22.9383333,22.9392342,0,[]
23362,120.209,120.21,22.9392342,22.9401351,0,[]
23363,120.209,120.21,22.9401351,22.941036,0,[]
23364,120.209,120.21,22.941036,22.9419369,0,[]
23365,120.209,120.21,22.9419369,22.9428378,0,[]
23366,120.209,120.21,22.9428378,22.9437387,0,[]
23367,120.209,120.21,22.9437387,22.9446396,0,[]
23368,120.209,120.21,22.9446396,22.9455405,0,[]
23369,120.209,120.21,22.9455405,22.9464414,0,[]
23370,120.209,120.21,22.9464414,22.9473423,0,[]
23371,120.209,120.21,22.9473423,22.9482432,0,[]
23372,120.209,120.21,22.9482432,22.9491441,0,[]
23373,120.209,120.21,22.9491441,22.950045,0,[]
23374,120.209,120.21,22.950045,22.9509459,0,[]
23375,120.209,120.21,22.9509459,22.9518468,0,[]
23376,120.209,120.21,22.9518468,22.9527477,0,[]
23377,120.209,120.21,22.9527477,22.9536486,0,[]
23378,120.209,120.21,22.9536486,22.9545495,0,[]
23379,120.209,120.21,22.9545495,22.9554504,0,[]
23380,120.209,120.21,22.9554504,22.9563513,0,[]
23381,120.209,120.21,22.9563513,22.9572522,0,[]
23382,120.209,120.21,22.9572522,22.9581531,0,[]
23383,120.209,120.21,22.9581531,22.959054,0,[]
23384,120.209,120.21,22.959054,22.9599549,0,[]
23385,120.209,120.21,22.9599549,22.9608558,0,[]
23386,120.209,120.21,22.9608558,22.9617567,0,[]
23387,120.209,120.21,22.9617567,22.9626576,0,[]
23388,120.209,120.21,22.9626576,22.9635585,0,[]
23389,120.209,120.21,22.9635585,22.9644594,0,[]
23390,120.209,120.21,22.9644594,22.9653603,0,[]
23391,120.209,120.21,22.9653603,22.9662612,0,[]
23392,120.209,120.21,22.9662612,22.9671621,1,['1701TSDE905']
23393,120.209,120.21,22.9671621,22.968063,0,[]
23394,120.209,120.21,22.968063,22.9689639,0,[]
23395,120.209,120.21,22.9689639,22.9698648,0,[]
23396,120.209,120.21,22.9698648,22.9707657,0,[]
23397,120.209,120.21,22.9707657,22.9716666,0,[]
23398,120.209,120.21,22.9716666,22.9725675,0,[]
23399,120.209,120.21,22.9725675,22.9734684,0,[]
23400,120.209,120.21,22.9734684,22.9743693,0,[]
23401,120.209,120.21,22.9743693,22.9752702,0,[]
23402,120.209,120.21,22.9752702,22.9761711,0,[]
23403,120.209,120.21,22.9761711,22.977072,0,[]
23404,120.209,120.21,22.977072,22.9779729,0,[]
23405,120.209,120.21,22.9779729,22.9788738,0,[]
23406,120.209,120.21,22.9788738,22.9797747,0,[]
23407,120.209,120.21,22.9797747,22.9806756,1,['1806TSZX911']
23408,120.209,120.21,22.9806756,22.9815765,0,[]
23409,120.209,120.21,22.9815765,22.9824774,1,['1701TWFH907']
